Fecha,Precipitacion,Latitud,Longitud,DPTO,LOC
2024-02-01,92.88985443115234,-35.59123367,-64.55815482,RANCUL,Caleufu
2024-03-01,80.35995483398438,-35.59123367,-64.55815482,RANCUL,Caleufu
2024-04-01,73.22600555419922,-35.59123367,-64.55815482,RANCUL,Caleufu
2024-05-01,9.993534088134766,-35.59123367,-64.55815482,RANCUL,Caleufu
2024-06-01,10.411031723022461,-35.59123367,-64.55815482,RANCUL,Caleufu
2024-07-01,5.045653343200684,-35.59123367,-64.55815482,RANCUL,Caleufu
2024-08-01,9.880940437316895,-35.59123367,-64.55815482,RANCUL,Caleufu
2024-09-01,6.739808082580566,-35.59123367,-64.55815482,RANCUL,Caleufu
2024-10-01,84.25253295898438,-35.59123367,-64.55815482,RANCUL,Caleufu
2024-11-01,101.27127075195312,-35.59123367,-64.55815482,RANCUL,Caleufu
2024-12-01,72.59307861328125,-35.59123367,-64.55815482,RANCUL,Caleufu
2014-01-01,52.21318054199219,-35.99768815,-64.60026061,CONHELO,Conhelo
2014-02-01,113.82682800292969,-35.99768815,-64.60026061,CONHELO,Conhelo
2014-03-01,68.4931869506836,-35.99768815,-64.60026061,CONHELO,Conhelo
2014-04-01,82.83283233642578,-35.99768815,-64.60026061,CONHELO,Conhelo
2014-05-01,36.671653747558594,-35.99768815,-64.60026061,CONHELO,Conhelo
2014-06-01,8.963115692138672,-35.99768815,-64.60026061,CONHELO,Conhelo
2014-07-01,22.061384201049805,-35.99768815,-64.60026061,CONHELO,Conhelo
2014-08-01,12.470647811889648,-35.99768815,-64.60026061,CONHELO,Conhelo
2014-09-01,40.88065719604492,-35.99768815,-64.60026061,CONHELO,Conhelo
2014-10-01,93.0079574584961,-35.99768815,-64.60026061,CONHELO,Conhelo
2014-11-01,53.19881057739258,-35.99768815,-64.60026061,CONHELO,Conhelo
2014-12-01,49.786216735839844,-35.99768815,-64.60026061,CONHELO,Conhelo
2015-01-01,99.22221374511719,-35.99768815,-64.60026061,CONHELO,Conhelo
2015-02-01,102.27971649169922,-35.99768815,-64.60026061,CONHELO,Conhelo
2015-03-01,84.4051513671875,-35.99768815,-64.60026061,CONHELO,Conhelo
2015-04-01,80.35257720947266,-35.99768815,-64.60026061,CONHELO,Conhelo
2015-05-01,26.807374954223633,-35.99768815,-64.60026061,CONHELO,Conhelo
2015-06-01,8.90920639038086,-35.99768815,-64.60026061,CONHELO,Conhelo
2015-07-01,13.455202102661133,-35.99768815,-64.60026061,CONHELO,Conhelo
2015-08-01,22.316381454467773,-35.99768815,-64.60026061,CONHELO,Conhelo
2015-09-01,50.15550994873047,-35.99768815,-64.60026061,CONHELO,Conhelo
2015-10-01,86.0813217163086,-35.99768815,-64.60026061,CONHELO,Conhelo
2015-11-01,113.34797668457031,-35.99768815,-64.60026061,CONHELO,Conhelo
2015-12-01,114.12191772460938,-35.99768815,-64.60026061,CONHELO,Conhelo
2016-01-01,187.85150146484375,-35.99768815,-64.60026061,CONHELO,Conhelo
2016-02-01,187.05581665039062,-35.99768815,-64.60026061,CONHELO,Conhelo
2016-03-01,42.500213623046875,-35.99768815,-64.60026061,CONHELO,Conhelo
2016-04-01,84.89722442626953,-35.99768815,-64.60026061,CONHELO,Conhelo
2016-05-01,36.07944107055664,-35.99768815,-64.60026061,CONHELO,Conhelo
2016-06-01,24.063459396362305,-35.99768815,-64.60026061,CONHELO,Conhelo
2016-07-01,20.350589752197266,-35.99768815,-64.60026061,CONHELO,Conhelo
2016-08-01,6.263874053955078,-35.99768815,-64.60026061,CONHELO,Conhelo
2016-09-01,30.5867919921875,-35.99768815,-64.60026061,CONHELO,Conhelo
2016-10-01,213.9375,-35.99768815,-64.60026061,CONHELO,Conhelo
2016-11-01,59.61833190917969,-35.99768815,-64.60026061,CONHELO,Conhelo
2016-12-01,60.60831069946289,-35.99768815,-64.60026061,CONHELO,Conhelo
2017-01-01,90.82684326171875,-35.99768815,-64.60026061,CONHELO,Conhelo
2017-02-01,122.2726058959961,-35.99768815,-64.60026061,CONHELO,Conhelo
2017-03-01,171.1324920654297,-35.99768815,-64.60026061,CONHELO,Conhelo
2017-04-01,106.06587982177734,-35.99768815,-64.60026061,CONHELO,Conhelo
2017-05-01,49.294132232666016,-35.99768815,-64.60026061,CONHELO,Conhelo
2017-06-01,23.770286560058594,-35.99768815,-64.60026061,CONHELO,Conhelo
2017-07-01,21.052736282348633,-35.99768815,-64.60026061,CONHELO,Conhelo
2017-08-01,16.011375427246094,-35.99768815,-64.60026061,CONHELO,Conhelo
2017-09-01,50.485801696777344,-35.99768815,-64.60026061,CONHELO,Conhelo
2017-10-01,56.11231994628906,-35.99768815,-64.60026061,CONHELO,Conhelo
2017-11-01,72.31906127929688,-35.99768815,-64.60026061,CONHELO,Conhelo
2017-12-01,58.75802230834961,-35.99768815,-64.60026061,CONHELO,Conhelo
2018-01-01,60.79094314575195,-35.99768815,-64.60026061,CONHELO,Conhelo
2018-02-01,30.222318649291992,-35.99768815,-64.60026061,CONHELO,Conhelo
2018-03-01,31.55691146850586,-35.99768815,-64.60026061,CONHELO,Conhelo
2018-04-01,39.7481689453125,-35.99768815,-64.60026061,CONHELO,Conhelo
2018-05-01,41.649566650390625,-35.99768815,-64.60026061,CONHELO,Conhelo
2018-06-01,12.922916412353516,-35.99768815,-64.60026061,CONHELO,Conhelo
2018-07-01,25.843708038330078,-35.99768815,-64.60026061,CONHELO,Conhelo
2018-08-01,12.890467643737793,-35.99768815,-64.60026061,CONHELO,Conhelo
2018-09-01,41.221256256103516,-35.99768815,-64.60026061,CONHELO,Conhelo
2018-10-01,73.23592376708984,-35.99768815,-64.60026061,CONHELO,Conhelo
2018-11-01,72.22212982177734,-35.99768815,-64.60026061,CONHELO,Conhelo
2018-12-01,96.33733367919922,-35.99768815,-64.60026061,CONHELO,Conhelo
2019-01-01,103.62367248535156,-35.99768815,-64.60026061,CONHELO,Conhelo
2019-02-01,18.468833923339844,-35.99768815,-64.60026061,CONHELO,Conhelo
2019-03-01,66.90736389160156,-35.99768815,-64.60026061,CONHELO,Conhelo
2019-04-01,31.831315994262695,-35.99768815,-64.60026061,CONHELO,Conhelo
2019-05-01,39.345645904541016,-35.99768815,-64.60026061,CONHELO,Conhelo
2019-06-01,19.015363693237305,-35.99768815,-64.60026061,CONHELO,Conhelo
2019-07-01,7.08914852142334,-35.99768815,-64.60026061,CONHELO,Conhelo
2019-08-01,5.878199577331543,-35.99768815,-64.60026061,CONHELO,Conhelo
2019-09-01,11.106432914733887,-35.99768815,-64.60026061,CONHELO,Conhelo
2019-10-01,29.241966247558594,-35.99768815,-64.60026061,CONHELO,Conhelo
2019-11-01,75.00226593017578,-35.99768815,-64.60026061,CONHELO,Conhelo
2019-12-01,57.23549270629883,-35.99768815,-64.60026061,CONHELO,Conhelo
2020-01-01,80.63957977294922,-35.99768815,-64.60026061,CONHELO,Conhelo
2020-02-01,59.67193603515625,-35.99768815,-64.60026061,CONHELO,Conhelo
2020-03-01,136.60113525390625,-35.99768815,-64.60026061,CONHELO,Conhelo
2020-04-01,57.47259521484375,-35.99768815,-64.60026061,CONHELO,Conhelo
2020-05-01,9.233453750610352,-35.99768815,-64.60026061,CONHELO,Conhelo
2020-06-01,12.3758544921875,-35.99768815,-64.60026061,CONHELO,Conhelo
2020-07-01,13.149957656860352,-35.99768815,-64.60026061,CONHELO,Conhelo
2020-08-01,6.5898966789245605,-35.99768815,-64.60026061,CONHELO,Conhelo
2020-09-01,33.74030303955078,-35.99768815,-64.60026061,CONHELO,Conhelo
2020-10-01,38.16819763183594,-35.99768815,-64.60026061,CONHELO,Conhelo
2020-11-01,71.60320281982422,-35.99768815,-64.60026061,CONHELO,Conhelo
2020-12-01,59.01469802856445,-35.99768815,-64.60026061,CONHELO,Conhelo
2021-01-01,121.03334045410156,-35.99768815,-64.60026061,CONHELO,Conhelo
2021-02-01,20.266462326049805,-35.99768815,-64.60026061,CONHELO,Conhelo
2021-03-01,75.94473266601562,-35.99768815,-64.60026061,CONHELO,Conhelo
2021-04-01,96.05979919433594,-35.99768815,-64.60026061,CONHELO,Conhelo
2021-05-01,35.255977630615234,-35.99768815,-64.60026061,CONHELO,Conhelo
2021-06-01,9.966103553771973,-35.99768815,-64.60026061,CONHELO,Conhelo
2021-07-01,6.7483954429626465,-35.99768815,-64.60026061,CONHELO,Conhelo
2021-08-01,13.734050750732422,-35.99768815,-64.60026061,CONHELO,Conhelo
2021-09-01,60.67345428466797,-35.99768815,-64.60026061,CONHELO,Conhelo
2021-10-01,74.2011947631836,-35.99768815,-64.60026061,CONHELO,Conhelo
2021-11-01,97.1731948852539,-35.99768815,-64.60026061,CONHELO,Conhelo
2021-12-01,125.73242950439453,-35.99768815,-64.60026061,CONHELO,Conhelo
2022-01-01,85.1006851196289,-35.99768815,-64.60026061,CONHELO,Conhelo
2022-02-01,109.67279052734375,-35.99768815,-64.60026061,CONHELO,Conhelo
2022-03-01,89.56968688964844,-35.99768815,-64.60026061,CONHELO,Conhelo
2022-04-01,54.93512725830078,-35.99768815,-64.60026061,CONHELO,Conhelo
2022-05-01,9.795334815979004,-35.99768815,-64.60026061,CONHELO,Conhelo
2022-06-01,6.449163913726807,-35.99768815,-64.60026061,CONHELO,Conhelo
2022-07-01,21.752395629882812,-35.99768815,-64.60026061,CONHELO,Conhelo
2022-08-01,14.564615249633789,-35.99768815,-64.60026061,CONHELO,Conhelo
2022-09-01,29.278337478637695,-35.99768815,-64.60026061,CONHELO,Conhelo
2022-10-01,76.01390075683594,-35.99768815,-64.60026061,CONHELO,Conhelo
2022-11-01,113.51972198486328,-35.99768815,-64.60026061,CONHELO,Conhelo
2022-12-01,44.250572204589844,-35.99768815,-64.60026061,CONHELO,Conhelo
2023-01-01,112.96634674072266,-35.99768815,-64.60026061,CONHELO,Conhelo
2023-02-01,19.88966941833496,-35.99768815,-64.60026061,CONHELO,Conhelo
2023-03-01,75.91732788085938,-35.99768815,-64.60026061,CONHELO,Conhelo
2023-04-01,34.62652587890625,-35.99768815,-64.60026061,CONHELO,Conhelo
2023-05-01,21.828845977783203,-35.99768815,-64.60026061,CONHELO,Conhelo
2023-06-01,13.827268600463867,-35.99768815,-64.60026061,CONHELO,Conhelo
2023-07-01,21.1657657623291,-35.99768815,-64.60026061,CONHELO,Conhelo
2023-08-01,18.012828826904297,-35.99768815,-64.60026061,CONHELO,Conhelo
2023-09-01,12.197450637817383,-35.99768815,-64.60026061,CONHELO,Conhelo
2023-10-01,49.993324279785156,-35.99768815,-64.60026061,CONHELO,Conhelo
2023-11-01,72.11449432373047,-35.99768815,-64.60026061,CONHELO,Conhelo
2023-12-01,120.92762756347656,-35.99768815,-64.60026061,CONHELO,Conhelo
2024-01-01,60.132205963134766,-35.99768815,-64.60026061,CONHELO,Conhelo
2024-02-01,90.2269287109375,-35.99768815,-64.60026061,CONHELO,Conhelo
2024-03-01,85.88792419433594,-35.99768815,-64.60026061,CONHELO,Conhelo
2024-04-01,85.0401840209961,-35.99768815,-64.60026061,CONHELO,Conhelo
2024-05-01,9.111442565917969,-35.99768815,-64.60026061,CONHELO,Conhelo
2024-06-01,12.628262519836426,-35.99768815,-64.60026061,CONHELO,Conhelo
2024-07-01,4.650315761566162,-35.99768815,-64.60026061,CONHELO,Conhelo
2024-08-01,9.864684104919434,-35.99768815,-64.60026061,CONHELO,Conhelo
2024-09-01,10.22203254699707,-35.99768815,-64.60026061,CONHELO,Conhelo
2024-10-01,74.4782485961914,-35.99768815,-64.60026061,CONHELO,Conhelo
2024-11-01,112.2285385131836,-35.99768815,-64.60026061,CONHELO,Conhelo
2024-12-01,61.207725524902344,-35.99768815,-64.60026061,CONHELO,Conhelo
2014-01-01,45.13490676879883,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2014-02-01,109.1430435180664,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2014-03-01,53.18878936767578,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2014-04-01,68.42724609375,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2014-05-01,28.983047485351562,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2014-06-01,7.540802001953125,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2014-07-01,19.522945404052734,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2014-08-01,13.100364685058594,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2014-09-01,44.40657424926758,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2014-10-01,97.8159408569336,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2014-11-01,45.46233367919922,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2014-12-01,42.26176834106445,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2015-01-01,63.73089599609375,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2015-02-01,88.32315063476562,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2015-03-01,63.55859375,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2015-04-01,61.40860366821289,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2015-05-01,22.171201705932617,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2015-06-01,6.044220447540283,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2015-07-01,10.947026252746582,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2015-08-01,16.171567916870117,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2015-09-01,40.006195068359375,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2015-10-01,93.1182861328125,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2015-11-01,82.87654113769531,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2015-12-01,117.34437561035156,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2016-01-01,149.28350830078125,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2016-02-01,136.06204223632812,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2016-03-01,32.98890686035156,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2016-04-01,78.11186218261719,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2016-05-01,29.07278060913086,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2016-06-01,16.504072189331055,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2016-07-01,17.10306739807129,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2016-08-01,5.9770097732543945,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2016-09-01,27.740005493164062,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2016-10-01,156.49034118652344,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2016-11-01,47.882568359375,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2016-12-01,51.19240188598633,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2017-01-01,65.11373138427734,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2017-02-01,116.6311264038086,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2017-03-01,127.906005859375,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2017-04-01,76.22650909423828,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2017-05-01,41.00559616088867,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2017-06-01,18.595806121826172,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2017-07-01,18.22254180908203,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2017-08-01,14.315625190734863,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2017-09-01,63.77246856689453,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2017-10-01,49.31040954589844,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2017-11-01,63.81744384765625,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2017-12-01,64.76792907714844,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2018-01-01,36.306556701660156,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2018-02-01,58.18389892578125,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2018-03-01,31.994251251220703,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2018-04-01,31.29612159729004,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2018-05-01,26.92719078063965,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2018-06-01,9.011053085327148,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2018-07-01,23.01266098022461,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2018-08-01,11.11851978302002,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2018-09-01,47.2957878112793,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2018-10-01,51.70146560668945,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2018-11-01,78.48416137695312,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2018-12-01,87.17708587646484,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2019-01-01,83.51692199707031,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2019-02-01,19.126916885375977,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2019-03-01,43.908206939697266,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2019-04-01,34.24047088623047,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2019-05-01,26.967445373535156,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2019-06-01,15.380683898925781,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2019-07-01,6.576653003692627,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2019-08-01,6.491774559020996,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2019-09-01,13.166242599487305,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2019-10-01,35.806060791015625,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2019-11-01,80.29375457763672,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2019-12-01,47.102134704589844,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2020-01-01,60.977725982666016,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2020-02-01,73.73848724365234,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2020-03-01,61.355567932128906,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2020-04-01,59.72037887573242,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2020-05-01,8.525452613830566,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2020-06-01,9.902841567993164,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2020-07-01,12.138033866882324,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2020-08-01,7.793878555297852,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2020-09-01,45.65910339355469,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2020-10-01,31.265609741210938,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2020-11-01,70.92364501953125,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2020-12-01,68.92118835449219,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2021-01-01,99.5154800415039,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2021-02-01,30.163984298706055,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2021-03-01,60.62602233886719,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2021-04-01,85.69221496582031,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2021-05-01,25.01841926574707,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2021-06-01,6.364800453186035,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2021-07-01,5.642921447753906,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2021-08-01,11.307608604431152,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2021-09-01,67.06317901611328,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2021-10-01,48.1603889465332,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2021-11-01,96.16584777832031,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2021-12-01,130.9994659423828,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2022-01-01,58.217674255371094,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2022-02-01,75.87996673583984,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2022-03-01,58.94475173950195,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2022-04-01,66.7681884765625,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2022-05-01,9.087574005126953,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2022-06-01,4.76077938079834,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2022-07-01,21.87104606628418,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2022-08-01,14.937795639038086,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2022-09-01,24.636465072631836,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2022-10-01,56.68876266479492,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2022-11-01,110.04347229003906,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2022-12-01,41.994659423828125,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2023-01-01,90.74152374267578,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2023-02-01,14.755022048950195,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2023-03-01,81.11536407470703,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2023-04-01,35.95332717895508,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2023-05-01,19.75263214111328,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2023-06-01,14.040847778320312,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2023-07-01,19.627986907958984,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2023-08-01,13.674686431884766,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2023-09-01,10.870922088623047,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2023-10-01,69.4547119140625,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2023-11-01,68.79493713378906,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2023-12-01,125.01539611816406,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2024-01-01,39.529293060302734,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2024-02-01,105.25399017333984,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2024-03-01,82.39373779296875,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2024-04-01,82.73075866699219,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2024-05-01,8.287801742553711,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2024-06-01,13.508626937866211,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2024-07-01,4.025174140930176,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2024-08-01,16.34503746032715,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2024-09-01,14.553789138793945,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2024-10-01,52.412208557128906,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2024-11-01,119.26343536376953,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2024-12-01,50.12910842895508,-36.47924944,-65.34322404,LOVENTUE,Carro Quemado
2014-01-01,21.661087036132812,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2014-02-01,73.4122085571289,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2014-03-01,78.46859741210938,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2014-04-01,118.54895782470703,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2014-05-01,54.77479934692383,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2014-06-01,14.92760944366455,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2014-07-01,47.62204360961914,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2014-08-01,16.360620498657227,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2014-09-01,46.35960388183594,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2014-10-01,103.4767074584961,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2014-11-01,58.221343994140625,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2014-12-01,19.554210662841797,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2015-01-01,55.443580627441406,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2015-02-01,77.97022247314453,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2015-03-01,73.68864440917969,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2015-04-01,113.03852844238281,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2015-05-01,42.116676330566406,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2015-06-01,9.461921691894531,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2015-07-01,22.132633209228516,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2015-08-01,32.960426330566406,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2015-09-01,40.555694580078125,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2015-10-01,74.49728393554688,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2015-11-01,57.38146209716797,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2015-12-01,70.46821594238281,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2016-01-01,105.64643096923828,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2016-02-01,97.15547180175781,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2016-03-01,20.383411407470703,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2016-04-01,82.98040771484375,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2016-05-01,48.60776901245117,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2016-06-01,17.818370819091797,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2016-07-01,34.41781234741211,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2016-08-01,8.238012313842773,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2016-09-01,25.450836181640625,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2016-10-01,136.87838745117188,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2016-11-01,47.56813049316406,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2016-12-01,27.852027893066406,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2017-01-01,51.078819274902344,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2017-02-01,107.24830627441406,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2017-03-01,125.62667846679688,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2017-04-01,111.40435791015625,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2017-05-01,57.886478424072266,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
2017-06-01,27.26544189453125,-37.57527345,-63.43087945,GUATRACHE,Cnia. Sta. Teresa
