Fecha,modis_date,NDVI,NDVI_crudo,tile,producto,banda,lat,long,DPTO,LOC
2014-02-18,A2014049,0.6069,6069,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-03-06,A2014065,0.54,5400,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-03-22,A2014081,0.5863,5863,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-04-07,A2014097,0.5712,5712,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-04-23,A2014113,0.5023,5023,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-05-09,A2014129,0.5553,5553,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-05-25,A2014145,0.442,4420,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-06-10,A2014161,0.44580000000000003,4458,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-06-26,A2014177,0.4002,4002,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-07-12,A2014193,0.40130000000000005,4013,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-07-28,A2014209,0.4333,4333,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-08-13,A2014225,0.4313,4313,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-08-29,A2014241,0.435,4350,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-09-14,A2014257,0.5598000000000001,5598,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-09-30,A2014273,0.5283,5283,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-10-16,A2014289,0.5432,5432,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-11-01,A2014305,0.5447000000000001,5447,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-11-17,A2014321,0.43970000000000004,4397,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-12-03,A2014337,0.46130000000000004,4613,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2014-12-19,A2014353,0.3786,3786,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-01-01,A2015001,0.3773,3773,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-01-17,A2015017,0.3504,3504,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-02-02,A2015033,0.48910000000000003,4891,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-02-18,A2015049,0.6037,6037,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-03-06,A2015065,0.5154,5154,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-03-22,A2015081,0.5573,5573,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-04-07,A2015097,0.468,4680,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-04-23,A2015113,0.4656,4656,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-05-09,A2015129,0.4456,4456,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-05-25,A2015145,0.4577,4577,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-06-10,A2015161,0.44970000000000004,4497,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-06-26,A2015177,0.3793,3793,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-07-12,A2015193,0.34040000000000004,3404,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-07-28,A2015209,0.35050000000000003,3505,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-08-13,A2015225,0.38920000000000005,3892,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-08-29,A2015241,0.3776,3776,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-09-14,A2015257,0.38970000000000005,3897,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-09-30,A2015273,0.38230000000000003,3823,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-10-16,A2015289,0.4484,4484,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-11-01,A2015305,0.47000000000000003,4700,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-11-17,A2015321,0.3917,3917,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-12-03,A2015337,0.45430000000000004,4543,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2015-12-19,A2015353,0.548,5480,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-01-01,A2016001,0.5752,5752,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-01-17,A2016017,0.5843,5843,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-02-02,A2016033,0.6625,6625,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-02-18,A2016049,0.6062000000000001,6062,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-03-05,A2016065,0.6032000000000001,6032,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-03-21,A2016081,0.5157,5157,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-04-06,A2016097,0.5104000000000001,5104,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-04-22,A2016113,0.4859,4859,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-05-08,A2016129,0.4423,4423,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-05-24,A2016145,0.39830000000000004,3983,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-06-09,A2016161,0.45030000000000003,4503,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-06-25,A2016177,0.44620000000000004,4462,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-07-11,A2016193,0.4319,4319,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-07-27,A2016209,0.4263,4263,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-08-12,A2016225,0.40440000000000004,4044,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-08-28,A2016241,0.4179,4179,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-09-13,A2016257,0.47040000000000004,4704,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-09-29,A2016273,0.47450000000000003,4745,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-10-15,A2016289,0.5449,5449,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-10-31,A2016305,0.5135000000000001,5135,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-11-16,A2016321,0.4786,4786,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-12-02,A2016337,0.4131,4131,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2016-12-18,A2016353,0.432,4320,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-01-01,A2017001,0.5841000000000001,5841,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-01-17,A2017017,0.5319,5319,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-02-02,A2017033,0.6675,6675,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-02-18,A2017049,0.6622,6622,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-03-06,A2017065,0.5152,5152,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-03-22,A2017081,0.5982000000000001,5982,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-04-07,A2017097,0.5468000000000001,5468,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-04-23,A2017113,0.5305,5305,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-05-09,A2017129,0.529,5290,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-05-25,A2017145,0.5005000000000001,5005,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-06-10,A2017161,0.3667,3667,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-06-26,A2017177,0.38920000000000005,3892,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-07-12,A2017193,0.43670000000000003,4367,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-07-28,A2017209,0.39690000000000003,3969,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-08-13,A2017225,0.4136,4136,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-08-29,A2017241,0.4773,4773,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-09-14,A2017257,0.4723,4723,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-09-30,A2017273,0.5298,5298,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-10-16,A2017289,0.5181,5181,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-11-01,A2017305,0.5356000000000001,5356,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-11-17,A2017321,0.5112,5112,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-12-03,A2017337,0.4761,4761,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2017-12-19,A2017353,0.45430000000000004,4543,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-01-01,A2018001,0.45430000000000004,4543,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-01-17,A2018017,0.5254,5254,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-02-02,A2018033,0.5203,5203,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-02-18,A2018049,0.5051,5051,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-03-06,A2018065,0.4813,4813,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-03-22,A2018081,0.44580000000000003,4458,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-04-07,A2018097,0.4349,4349,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-04-23,A2018113,0.2954,2954,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-05-09,A2018129,0.457,4570,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-05-25,A2018145,0.45280000000000004,4528,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-06-10,A2018161,0.39790000000000003,3979,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-06-26,A2018177,0.4137,4137,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-07-12,A2018193,0.3995,3995,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-07-28,A2018209,0.3915,3915,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-08-13,A2018225,0.4053,4053,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-08-29,A2018241,0.4166,4166,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-09-14,A2018257,0.45030000000000003,4503,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-09-30,A2018273,0.4748,4748,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-10-16,A2018289,0.5242,5242,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-11-01,A2018305,0.5016,5016,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-11-17,A2018321,0.5245000000000001,5245,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-12-03,A2018337,0.4433,4433,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2018-12-19,A2018353,0.45890000000000003,4589,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-01-01,A2019001,0.5529000000000001,5529,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-01-17,A2019017,0.6013000000000001,6013,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-02-02,A2019033,0.5269,5269,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-02-18,A2019049,0.6134000000000001,6134,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-03-06,A2019065,0.6172000000000001,6172,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-03-22,A2019081,0.5709000000000001,5709,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-04-07,A2019097,0.5802,5802,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-04-23,A2019113,0.46540000000000004,4654,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-05-09,A2019129,0.463,4630,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-05-25,A2019145,0.4243,4243,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-06-10,A2019161,0.4307,4307,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-06-26,A2019177,0.40740000000000004,4074,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-07-12,A2019193,0.384,3840,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-07-28,A2019209,0.3755,3755,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-08-13,A2019225,0.3118,3118,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-08-29,A2019241,0.32380000000000003,3238,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-09-14,A2019257,0.3724,3724,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-09-30,A2019273,0.3428,3428,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-10-16,A2019289,0.372,3720,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-11-01,A2019305,0.41340000000000005,4134,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-11-17,A2019321,0.3745,3745,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-12-03,A2019337,0.4252,4252,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2019-12-19,A2019353,0.5374,5374,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-01-01,A2020001,0.5323,5323,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-01-17,A2020017,0.6128,6128,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-02-02,A2020033,0.7007,7007,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-02-18,A2020049,0.6045,6045,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-03-05,A2020065,0.4963,4963,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-03-21,A2020081,0.44630000000000003,4463,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-04-06,A2020097,0.49400000000000005,4940,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-04-22,A2020113,0.5259,5259,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-05-08,A2020129,0.5013000000000001,5013,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-05-24,A2020145,0.43110000000000004,4311,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-06-09,A2020161,0.3428,3428,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-06-25,A2020177,0.437,4370,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-07-11,A2020193,0.4066,4066,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-07-27,A2020209,0.38720000000000004,3872,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-08-12,A2020225,0.3682,3682,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-08-28,A2020241,0.38070000000000004,3807,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-09-13,A2020257,0.4166,4166,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-09-29,A2020273,0.44420000000000004,4442,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-10-15,A2020289,0.45430000000000004,4543,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-10-31,A2020305,0.5029,5029,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-11-16,A2020321,0.4234,4234,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-12-02,A2020337,0.3779,3779,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2020-12-18,A2020353,0.39530000000000004,3953,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-01-01,A2021001,0.3921,3921,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-01-17,A2021017,0.47850000000000004,4785,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-02-02,A2021033,0.6929000000000001,6929,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-02-18,A2021049,0.4559,4559,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-03-06,A2021065,0.5934,5934,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-03-22,A2021081,0.5876,5876,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-04-07,A2021097,0.5362,5362,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-04-23,A2021113,0.5558000000000001,5558,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-05-09,A2021129,0.4404,4404,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-05-25,A2021145,0.4217,4217,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-06-10,A2021161,0.43570000000000003,4357,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-06-26,A2021177,0.4315,4315,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-07-12,A2021193,0.382,3820,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-07-28,A2021209,0.3743,3743,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-08-13,A2021225,0.3521,3521,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-08-29,A2021241,0.36660000000000004,3666,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-09-14,A2021257,0.42800000000000005,4280,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-09-30,A2021273,0.49970000000000003,4997,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-10-16,A2021289,0.5014000000000001,5014,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-11-01,A2021305,0.5232,5232,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-11-17,A2021321,0.506,5060,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-12-03,A2021337,0.5235000000000001,5235,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2021-12-19,A2021353,0.6195,6195,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2022-01-01,A2022001,0.49100000000000005,4910,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2022-01-17,A2022017,0.6058,6058,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2022-02-02,A2022033,0.6325000000000001,6325,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2022-02-18,A2022049,0.5794,5794,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2022-03-06,A2022065,0.55,5500,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2022-03-22,A2022081,0.4822,4822,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2022-04-07,A2022097,0.4591,4591,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2022-04-23,A2022113,0.4561,4561,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
2022-05-09,A2022129,0.387,3870,h12v12,MOD13Q1,250m_16_days_NDVI,-36.84219534,-63.52114119,ATREUCO,Anchorena
